<TICKER>,<PER>,<DATE>,<TIME>,<USD_OPEN>,<USD_HIGH>,<USD_LOW>,<USD_CLOSE>,<USD_VOL>
USDRUB,60,20160218,140000,75.3273000,75.6691000,75.2103000,75.4693000,60318
USDRUB,60,20160218,150000,75.4693000,75.4736000,74.9578000,75.1399000,66394
USDRUB,60,20160218,160000,75.1399000,75.3872000,75.0178000,75.0765000,66743
USDRUB,60,20160218,170000,75.0765000,75.3350000,74.8903000,75.2335000,58764
USDRUB,60,20160218,180000,75.2392000,75.5636000,75.0878000,75.3691000,53363
USDRUB,60,20160218,190000,75.3691000,75.6357000,75.1978000,75.2484000,53631
USDRUB,60,20160218,200000,75.2450000,75.5952000,75.0630000,75.4797000,51714
USDRUB,60,20160218,210000,75.4797000,75.7851000,75.4403000,75.4766000,52655
USDRUB,60,20160218,220000,75.4766000,76.4571000,75.4030000,76.1161000,52895
USDRUB,60,20160218,230000,76.1171000,76.2711000,75.9626000,76.1421000,29535
USDRUB,60,20160219,000000,76.1446000,76.4786000,75.9380000,76.4196000,23465
USDRUB,60,20160219,010000,76.4196000,76.4734000,76.1280000,76.3421000,25226
USDRUB,60,20160219,020000,76.3656000,76.4481000,76.1180000,76.3574000,21036
USDRUB,60,20160219,030000,76.4042000,76.6445000,74.9988000,76.6445000,661
USDRUB,60,20160219,040000,76.5610000,76.7367000,76.1465000,76.6224000,26
USDRUB,60,20160219,050000,76.1798000,76.7821000,75.9744000,75.9866000,343
USDRUB,60,20160219,060000,76.4306000,76.5708000,75.9499000,75.9811000,408
USDRUB,60,20160219,070000,76.4280000,76.6010000,75.9811000,76.1522000,498
USDRUB,60,20160219,080000,76.5129000,76.5797000,76.1522000,76.2829000,487
USDRUB,60,20160219,090000,76.5607000,76.5801000,76.2828000,76.2828000,463
USDRUB,60,20160219,100000,76.5794000,76.5978000,76.2279000,76.2870000,599
USDRUB,60,20160219,110000,76.5689000,76.5953000,76.1168000,76.1168000,682
USDRUB,60,20160219,120000,76.4662000,76.8091000,74.9917000,76.3258000,886
USDRUB,60,20160219,130000,76.4757000,76.5861000,76.2171000,76.3750000,34352
USDRUB,60,20160219,140000,76.3725000,76.3998000,76.0030000,76.0973000,42220
USDRUB,60,20160219,150000,76.0973000,76.5216000,76.0253000,76.4166000,35446
USDRUB,60,20160219,160000,76.4234000,76.7866000,76.3760000,76.7121000,33831
USDRUB,60,20160219,170000,76.7458000,76.9875000,76.5503000,76.7701000,34800
USDRUB,60,20160219,180000,76.7708000,76.9566000,76.5278000,76.7358000,31506
USDRUB,60,20160219,190000,76.7331000,77.4343000,76.6728000,77.3346000,31695
USDRUB,60,20160219,200000,77.3346000,77.5756000,77.1528000,77.3922000,31830
USDRUB,60,20160219,210000,77.4112000,77.8766000,77.3860000,77.7021000,31603
USDRUB,60,20160219,220000,77.7021000,77.8616000,77.2080000,77.4921000,35365
USDRUB,60,20160219,230000,77.5024000,77.6156000,77.2110000,77.4007000,24618
USDRUB,60,20160220,000000,77.3391000,77.5674000,77.1030000,77.2201000,26539
USDRUB,60,20160220,010000,77.2093000,77.2586000,76.7300000,77.0175000,36166
USDRUB,60,20160220,020000,77.0499000,77.0634000,76.7035000,76.7239000,21916
USDRUB,60,20160220,030000,76.9955000,77.2250000,75.2937000,75.2946000,354
USDRUB,60,20160220,040000,77.0819000,77.2445000,76.5563000,77.2445000,13
USDRUB,60,20160220,050000,77.2445000,77.2445000,77.2445000,77.2445000,10
USDRUB,60,20160222,000000,77.6830000,77.7025000,77.6830000,77.7025000,12
USDRUB,60,20160222,010000,77.7025000,77.7095000,77.7025000,77.7035000,25
USDRUB,60,20160222,020000,77.7025000,77.7134000,77.0317000,77.7134000,24
USDRUB,60,20160222,030000,77.7025000,77.7133000,77.4375000,77.7060000,24
USDRUB,60,20160222,040000,77.4375000,77.7137000,77.2650000,77.7022000,25
USDRUB,60,20160222,050000,77.4375000,77.7077000,76.7615000,77.7025000,26
USDRUB,60,20160222,060000,77.0250000,77.7144000,75.7769000,77.7144000,27
USDRUB,60,20160222,070000,77.4375000,78.2670000,75.1632000,78.2670000,122
USDRUB,60,20160222,080000,78.5625000,78.5625000,76.1803000,76.6845000,54
USDRUB,60,20160222,090000,77.2088000,78.2640000,76.6200000,76.6380000,98
USDRUB,60,20160222,100000,76.9335000,77.8465000,76.3245000,76.3245000,84
USDRUB,60,20160222,110000,76.6200000,77.7067000,76.2855000,77.7042000,68
USDRUB,60,20160222,120000,76.5937000,77.7035000,76.1317000,76.4500000,367
USDRUB,60,20160222,130000,76.5828000,77.6945000,75.8381000,76.3121000,38585
USDRUB,60,20160222,140000,76.3151000,76.3474000,75.9030000,76.1355000,32110
USDRUB,60,20160222,150000,76.1356000,76.4190000,75.9942000,76.0681000,32313
USDRUB,60,20160222,160000,76.0681000,76.1036000,75.6867000,75.8736000,25319
USDRUB,60,20160222,170000,75.8680000,75.9039000,75.5692000,75.6236000,18639
USDRUB,60,20160222,180000,75.6216000,75.9895000,75.4967000,75.8306000,27749
USDRUB,60,20160222,190000,75.8260000,75.8458000,75.3392000,75.5411000,34963
USDRUB,60,20160222,200000,75.5221000,75.8581000,75.1717000,75.5071000,39117
USDRUB,60,20160222,210000,75.5071000,75.5258000,75.0867000,75.4142000,29841
USDRUB,60,20160222,220000,75.4372000,75.5177000,75.0000000,75.1642000,24819
USDRUB,60,20160222,230000,75.2025000,75.2956000,74.8800000,75.0721000,15368
USDRUB,60,20160223,000000,75.1088000,75.2586000,74.7460000,75.2091000,19667
USDRUB,60,20160223,010000,75.2385000,75.4356000,75.0480000,75.3831000,31898
USDRUB,60,20160223,020000,75.3615000,75.4216000,74.6378000,75.0825000,22004
USDRUB,60,20160223,030000,75.2267000,75.3168000,74.7095000,74.9570000,327
USDRUB,60,20160223,040000,74.9875000,75.1562000,73.8411000,73.8635000,27
USDRUB,60,20160223,050000,74.9925000,75.1266000,73.8642000,75.0991000,37
USDRUB,60,20160223,060000,75.1246000,75.2945000,75.0496000,75.0586000,36
USDRUB,60,20160223,070000,75.0586000,75.1436000,74.9170000,75.0870000,32
USDRUB,60,20160223,080000,75.1125000,75.1483000,74.9925000,75.0973000,25
USDRUB,60,20160223,090000,75.1228000,75.2945000,75.0718000,75.1203000,28
USDRUB,60,20160223,100000,75.1330000,75.2935000,74.9200000,75.1145000,41
USDRUB,60,20160223,110000,75.1150000,75.4603000,74.9450000,75.1295000,63
USDRUB,60,20160223,120000,75.1550000,75.4956000,75.0899000,75.4116000,381
USDRUB,60,20160223,130000,75.4975000,75.6489000,74.7571000,75.5230000,1285
USDRUB,60,20160223,140000,75.6385000,76.0869000,75.4470000,75.7350000,2115
USDRUB,60,20160223,150000,75.9331000,76.0392000,74.9677000,75.7148000,1967
USDRUB,60,20160223,160000,75.7407000,75.9290000,75.3330000,75.5052000,5449
USDRUB,60,20160223,170000,75.5421000,75.6066000,75.1860000,75.3334000,4204
USDRUB,60,20160223,180000,75.4056000,75.4084000,74.8200000,75.1466000,8700
USDRUB,60,20160223,190000,75.1975000,75.2883000,74.9220000,74.9810000,6333
USDRUB,60,20160223,200000,75.1768000,75.5180000,74.9560000,75.2545000,8738
USDRUB,60,20160223,210000,75.2786000,76.2774000,74.9570000,76.2590000,10489
USDRUB,60,20160223,220000,76.3032000,77.7188000,75.8020000,75.9857000,9508
USDRUB,60,20160223,230000,76.0245000,76.3171000,75.8030000,75.8130000,5061
USDRUB,60,20160224,000000,76.0138000,76.1133000,75.8120000,76.0397000,5360
USDRUB,60,20160224,010000,76.1273000,76.1378000,75.8850000,76.0801000,2071
USDRUB,60,20160224,020000,76.1254000,76.3695000,75.5301000,76.2392000,7556
USDRUB,60,20160224,030000,76.2106000,77.7004000,75.9159000,75.9159000,1779
USDRUB,60,20160224,040000,76.3352000,77.7032000,75.3477000,76.4528000,62
USDRUB,60,20160224,050000,76.2319000,77.7056000,76.1932000,76.2285000,28
USDRUB,60,20160224,060000,76.2285000,77.7040000,75.9910000,76.4800000,26
USDRUB,60,20160224,070000,77.7032000,77.7053000,75.9769000,76.2095000,48
USDRUB,60,20160224,080000,76.4726000,77.7060000,76.1475000,77.6933000,26
USDRUB,60,20160224,090000,76.3016000,77.7039000,75.9910000,76.2095000,37
USDRUB,60,20160224,100000,76.3037000,77.7050000,75.8350000,75.8350000,111
USDRUB,60,20160224,110000,76.1781000,77.7021000,75.5119000,75.8605000,283
USDRUB,60,20160224,120000,76.3601000,77.7049000,75.5760000,76.1982000,2054
USDRUB,60,20160224,130000,76.1982000,76.7514000,75.9352000,76.2796000,66793
USDRUB,60,20160224,140000,76.2789000,76.7151000,76.1877000,76.5557000,63069
USDRUB,60,20160224,150000,76.5561000,77.4166000,76.5253000,77.1113000,52248
USDRUB,60,20160224,160000,77.1113000,77.3473000,76.9478000,77.1528000,45485
USDRUB,60,20160224,170000,77.1528000,77.2391000,76.8828000,77.0151000,41982
USDRUB,60,20160224,180000,77.0151000,77.2971000,76.9686000,77.0191000,35921
USDRUB,60,20160224,190000,77.0178000,77.2307000,76.8190000,77.0721000,32857
USDRUB,60,20160224,200000,77.0718000,77.5644000,77.0128000,77.4201000,25802
USDRUB,60,20160224,210000,77.4336000,77.5085000,76.5423000,76.7109000,20660
USDRUB,60,20160224,220000,76.7181000,76.9511000,76.2610000,76.4121000,47732
USDRUB,60,20160224,230000,76.4100000,76.5271000,75.9670000,76.2801000,59242
USDRUB,60,20160225,000000,76.2801000,76.3761000,76.0000000,76.3486000,51399
USDRUB,60,20160225,010000,76.3486000,76.4118000,75.8610000,76.0509000,56772
USDRUB,60,20160225,020000,76.0591000,76.1200000,75.0100000,76.1200000,42662
USDRUB,60,20160225,030000,75.8497000,76.7100000,75.2939000,75.7645000,103
USDRUB,60,20160225,040000,75.8299000,76.7100000,75.4745000,76.0502000,50
USDRUB,60,20160225,050000,76.3825000,76.7100000,75.8259000,76.0554000,27
USDRUB,60,20160225,060000,76.7100000,76.7100000,75.9936000,76.0295000,32
USDRUB,60,20160225,070000,76.0550000,76.0585000,75.9000000,76.0353000,33
USDRUB,60,20160225,080000,76.0449000,76.7100000,75.9100000,75.9983000,31
USDRUB,60,20160225,090000,76.2629000,76.3825000,75.7005000,75.7695000,55
USDRUB,60,20160225,100000,75.7950000,76.2065000,75.7705000,76.1975000,64
USDRUB,60,20160225,110000,76.2230000,76.3375000,75.7950000,76.2045000,157
USDRUB,60,20160225,120000,76.1717000,76.2518000,75.4046000,75.8178000,606
USDRUB,60,20160225,130000,76.0256000,76.6596000,75.7709000,76.3528000,41876
USDRUB,60,20160225,140000,76.3528000,76.5104000,76.1530000,76.4826000,44419
USDRUB,60,20160225,150000,76.4873000,76.5258000,76.1860000,76.3171000,37267
USDRUB,60,20160225,160000,76.3171000,76.3931000,75.9244000,76.0287000,37040
USDRUB,60,20160225,170000,76.0400000,76.1571000,75.7371000,75.7371000,29522
USDRUB,60,20160225,180000,75.7371000,75.9078000,75.5444000,75.8971000,30096
USDRUB,60,20160225,190000,75.8971000,76.3752000,75.8028000,75.9721000,37010
USDRUB,60,20160225,200000,75.9721000,76.2308000,75.5953000,76.1279000,38088
USDRUB,60,20160225,210000,76.1116000,76.2719000,75.8903000,76.2383000,38047
USDRUB,60,20160225,220000,76.2383000,76.4593000,75.6170000,75.7777000,37271
USDRUB,60,20160225,230000,75.7895000,76.0141000,75.6260000,75.8571000,32513
USDRUB,60,20160226,000000,75.8571000,75.9451000,75.3630000,75.4995000,27570
USDRUB,60,20160226,010000,75.4938000,75.6352000,75.1650000,75.2884000,31602
USDRUB,60,20160226,020000,75.2916000,75.4114000,74.9320000,75.1776000,21990
USDRUB,60,20160226,030000,75.1776000,75.4675000,74.9650000,75.2595000,970
USDRUB,60,20160226,040000,75.2921000,75.6783000,75.0002000,75.2146000,726
USDRUB,60,20160226,050000,75.3506000,75.5988000,75.2146000,75.2412000,527
USDRUB,60,20160226,060000,75.4277000,75.5435000,75.1443000,75.1649000,533
USDRUB,60,20160226,070000,75.5105000,75.5382000,75.1058000,75.3330000,739
USDRUB,60,20160226,080000,75.4375000,75.5988000,75.1284000,75.3381000,747
USDRUB,60,20160226,090000,75.4136000,75.6839000,75.1393000,75.2774000,622
USDRUB,60,20160226,100000,75.4313000,75.5991000,75.1540000,75.1549000,620
USDRUB,60,20160226,110000,75.4299000,75.5003000,75.1549000,75.3330000,622
USDRUB,60,20160226,120000,75.4569000,75.4757000,75.3330000,75.4757000,4
USDRUB,60,20160226,130000,75.5319000,75.5470000,74.9128000,75.0734000,62037
USDRUB,60,20160226,140000,75.0724000,75.1719000,74.6778000,75.0393000,61929
USDRUB,60,20160226,150000,75.0393000,75.1391000,74.7322000,74.9046000,60975
USDRUB,60,20160226,160000,74.9041000,75.0759000,74.6597000,74.9434000,56011
USDRUB,60,20160226,170000,74.9434000,75.3426000,74.8422000,75.1969000,55937
USDRUB,60,20160226,180000,75.1969000,75.6371000,75.1580000,75.3483000,62550
USDRUB,60,20160226,190000,75.3351000,75.5101000,74.4610000,74.6641000,62147
USDRUB,60,20160226,200000,74.6641000,75.1576000,74.4304000,75.1246000,63043
USDRUB,60,20160226,210000,75.1242000,75.7540000,75.0254000,75.5044000,56275
USDRUB,60,20160226,220000,75.5221000,75.9915000,75.3879000,75.9671000,40717
USDRUB,60,20160226,230000,75.9671000,76.2555000,75.6300000,76.1623000,42613
USDRUB,60,20160227,000000,76.1623000,76.3986000,75.9100000,76.3520000,30760
USDRUB,60,20160227,010000,76.3662000,76.3945000,76.0700000,76.3254000,28558
USDRUB,60,20160227,020000,76.3298000,76.3331000,75.9950000,76.2035000,21503
USDRUB,60,20160227,030000,76.2571000,76.3795000,75.9930000,76.2100000,495
USDRUB,60,20160227,040000,76.4050000,76.7071000,75.8375000,76.1212000,21
USDRUB,60,20160227,050000,76.1212000,76.1212000,76.1212000,76.1212000,10
USDRUB,60,20160229,000000,75.4625000,76.5965000,75.0750000,75.3429000,24
USDRUB,60,20160229,010000,75.3429000,75.3781000,75.3342000,75.3394000,25
USDRUB,60,20160229,020000,75.3781000,76.4189000,75.3394000,76.3855000,59
USDRUB,60,20160229,030000,76.4110000,76.4110000,75.6928000,76.1972000,28
USDRUB,60,20160229,040000,76.2002000,76.2665000,76.0380000,76.2309000,40
USDRUB,60,20160229,050000,76.1193000,76.2511000,75.9698000,76.2351000,29
USDRUB,60,20160229,060000,75.9698000,76.3185000,75.8375000,76.2242000,49
USDRUB,60,20160229,070000,76.2497000,76.2602000,74.3877000,76.0669000,49
USDRUB,60,20160229,080000,75.8375000,76.2925000,75.7795000,75.7795000,589
USDRUB,60,20160229,090000,76.1377000,76.2553000,75.6896000,76.0496000,277
USDRUB,60,20160229,100000,76.0732000,76.2594000,74.6120000,74.6340000,624
USDRUB,60,20160229,110000,75.5343000,75.8903000,73.8274000,75.3541000,830
USDRUB,60,20160229,120000,75.7349000,76.1814000,74.6688000,75.0999000,1476
USDRUB,60,20160229,130000,75.3217000,75.9739000,75.0497000,75.9145000,68579
USDRUB,60,20160229,140000,75.9145000,76.1217000,75.7251000,76.0591000,60499
USDRUB,60,20160229,150000,76.0591000,76.2849000,75.9021000,76.2227000,56643
USDRUB,60,20160229,160000,76.2227000,76.2339000,75.9146000,76.0056000,58414
USDRUB,60,20160229,170000,76.0056000,76.0941000,75.8221000,75.9156000,54641
USDRUB,60,20160229,180000,75.9156000,76.0379000,75.6621000,75.9835000,56948
USDRUB,60,20160229,190000,75.9817000,75.9917000,75.5030000,75.5366000,55670
USDRUB,60,20160229,200000,75.5366000,75.7832000,75.4121000,75.5027000,59529
USDRUB,60,20160229,210000,75.5009000,75.6528000,75.0028000,75.0613000,52532
USDRUB,60,20160229,220000,75.0613000,75.1516000,74.7896000,75.1059000,47505
USDRUB,60,20160229,230000,75.1073000,75.1979000,74.7410000,74.9558000,40027
USDRUB,60,20160301,000000,74.9559000,75.3245000,74.7270000,75.2440000,42643
USDRUB,60,20160301,010000,75.2440000,75.4530000,75.0130000,75.1975000,44721
USDRUB,60,20160301,020000,75.2034000,75.2853000,74.6750000,75.0990000,35442
USDRUB,60,20160301,030000,75.3111000,75.3481000,74.5750000,74.6177000,584
USDRUB,60,20160301,040000,75.1506000,75.6580000,74.2498000,74.4232000,28
USDRUB,60,20160301,050000,75.6580000,75.6580000,74.2498000,74.4050000,32
USDRUB,60,20160301,060000,74.4050000,75.3041000,74.2361000,75.0377000,34
USDRUB,60,20160301,070000,75.0632000,75.3606000,74.6250000,74.7945000,40
USDRUB,60,20160301,080000,74.8200000,74.9590000,74.5750000,74.6413000,33
USDRUB,60,20160301,090000,75.6580000,75.6580000,74.1191000,74.2057000,342
USDRUB,60,20160301,100000,74.7430000,75.2732000,74.1952000,74.5438000,508
USDRUB,60,20160301,110000,75.2732000,75.2732000,74.4938000,74.5797000,522
USDRUB,60,20160301,120000,74.8366000,75.0259000,74.2107000,74.4527000,696
USDRUB,60,20160301,130000,74.7457000,74.7475000,73.7471000,73.9099000,49663
USDRUB,60,20160301,140000,73.9117000,74.1353000,73.6876000,73.7718000,40210
USDRUB,60,20160301,150000,73.7802000,74.0091000,73.5996000,73.7288000,36377
USDRUB,60,20160301,160000,73.7288000,73.9183000,73.5171000,73.8887000,33758
USDRUB,60,20160301,170000,73.8910000,74.1646000,73.8121000,74.0985000,31736
USDRUB,60,20160301,180000,74.1120000,74.2236000,73.7500000,73.7706000,31026
USDRUB,60,20160301,190000,73.7706000,74.0975000,73.6462000,73.9343000,35159
USDRUB,60,20160301,200000,73.9343000,74.3286000,73.7088000,74.1390000,42605
USDRUB,60,20160301,210000,74.1390000,74.2276000,73.7784000,74.0038000,33991
USDRUB,60,20160301,220000,74.0038000,74.0871000,73.2600000,73.3349000,39762
USDRUB,60,20160301,230000,73.3171000,73.4762000,73.0434000,73.3351000,42835
USDRUB,60,20160302,000000,73.3351000,73.4849000,73.2200000,73.3471000,34103
USDRUB,60,20160302,010000,73.3471000,73.4119000,73.0800000,73.2598000,35476
USDRUB,60,20160302,020000,73.2738000,73.3711000,72.5231000,72.9610000,19833
USDRUB,60,20160302,030000,73.1892000,73.4074000,72.7103000,72.8411000,758
USDRUB,60,20160302,040000,72.8666000,73.4370000,72.2583000,73.1345000,34
USDRUB,60,20160302,050000,73.1600000,73.4370000,72.6924000,72.7099000,302
USDRUB,60,20160302,060000,73.1906000,73.2991000,72.7091000,72.7099000,481
USDRUB,60,20160302,070000,73.1612000,73.2186000,72.7099000,72.7099000,475
USDRUB,60,20160302,080000,73.1932000,73.2325000,72.7099000,72.7099000,492
USDRUB,60,20160302,090000,73.1612000,73.2991000,72.7099000,73.1743000,478
USDRUB,60,20160302,100000,73.1849000,73.3035000,72.7144000,72.7144000,499
