<TICKER>,<PER>,<DATE>,<TIME>,<AF_OPEN>,<AF_HIGH>,<AF_LOW>,<AF_CLOSE>,<AF_VOL>
DJ.A1FIN,60,20190130,070000,318.5317064,318.5632853,318.5106537,318.5474958,447
DJ.A1FIN,60,20190130,080000,318.5422327,318.6632854,318.5422327,318.5896011,394
DJ.A1FIN,60,20190130,090000,318.6053906,318.6422327,318.5896011,318.6211801,419
DJ.A1FIN,60,20190130,100000,318.6159169,319.0211802,318.1106536,318.2843378,518
DJ.A1FIN,60,20190130,110000,318.3422326,318.7580222,317.9317061,318.6790748,615
DJ.A1FIN,60,20190130,120000,318.7422328,319.7632858,318.7264433,319.6948647,607
DJ.A1FIN,60,20190130,130000,319.7474963,320.1106544,319.3843383,319.4369699,608
DJ.A1FIN,60,20190130,140000,319.4317067,319.6580226,318.9317065,319.2106540,568
DJ.A1FIN,60,20190130,150000,319.5422331,322.1580236,319.5422331,322.1580236,641
DJ.A1FIN,60,20190130,160000,322.1422341,322.1422341,319.9369701,320.6317072,636
DJ.A1FIN,60,20190130,170000,320.7317072,320.7317072,320.6159177,320.6211809,296
DJ.A1FIN,60,20190130,200000,320.6580230,320.6790756,320.6317072,320.6422335,392
DJ.A1FIN,60,20190130,210000,320.6474967,320.6738125,320.6422335,320.6527598,356
DJ.A1FIN,60,20190130,220000,320.6580230,320.6790756,320.6422335,320.6632862,393
DJ.A1FIN,60,20190130,230000,320.6790756,320.6948651,320.6632862,320.6790756,377
DJ.A1FIN,60,20190131,000000,320.6738125,320.6896020,320.6632862,320.6790756,411
DJ.A1FIN,60,20190131,010000,320.6738125,320.7001283,320.6632862,320.6843388,264
DJ.A1FIN,60,20190131,020000,320.6896020,320.6948651,320.6632862,320.6738125,234
DJ.A1FIN,60,20190131,030000,320.6790756,320.7159178,320.6632862,320.7053914,299
DJ.A1FIN,60,20190131,040000,320.7001283,320.7106546,320.6632862,320.6685493,326
DJ.A1FIN,60,20190131,050000,320.6738125,320.6790756,320.6527598,320.6685493,307
DJ.A1FIN,60,20190131,060000,320.6632862,320.6843388,320.6422335,320.6580230,284
DJ.A1FIN,60,20190131,070000,320.6527598,320.7738125,320.6527598,320.7580230,406
DJ.A1FIN,60,20190131,080000,320.7738125,320.9632863,320.7632862,320.9001284,425
DJ.A1FIN,60,20190131,090000,320.9053915,320.9685494,320.8843389,320.9422336,435
DJ.A1FIN,60,20190131,100000,320.9369705,320.9685494,319.0790750,319.2948646,556
DJ.A1FIN,60,20190131,110000,319.3264435,320.5106545,319.1580224,319.7053910,634
DJ.A1FIN,60,20190131,120000,319.7106542,320.5053914,319.5790752,320.4317071,622
DJ.A1FIN,60,20190131,130000,320.4580229,320.5211808,319.7369700,319.9843385,593
DJ.A1FIN,60,20190131,140000,319.9948648,320.5948651,319.9106543,320.5843388,587
DJ.A1FIN,60,20190131,150000,320.5948651,321.0790758,320.3369702,320.9422336,570
DJ.A1FIN,60,20190131,160000,320.8790757,321.7369708,320.2001281,321.4474970,603
DJ.A1FIN,60,20190131,170000,321.2632864,321.3369706,321.2317074,321.2790759,297
DJ.A1FIN,60,20190131,200000,321.2843390,321.2948654,321.2685496,321.2685496,379
DJ.A1FIN,60,20190131,210000,321.2738127,321.2896022,321.2317074,321.2422338,433
DJ.A1FIN,60,20190131,220000,321.2369706,321.2474969,321.2211811,321.2422338,397
DJ.A1FIN,60,20190131,230000,321.2369706,321.2474969,321.2159180,321.2317074,408
DJ.A1FIN,60,20190201,000000,321.2264443,321.2422338,321.2159180,321.2211811,422
DJ.A1FIN,60,20190201,010000,321.2159180,321.2317074,321.2001285,321.2159180,404
DJ.A1FIN,60,20190201,020000,321.2053916,321.2317074,321.2001285,321.2159180,407
DJ.A1FIN,60,20190201,030000,321.2211811,321.2317074,321.1896022,321.2159180,409
DJ.A1FIN,60,20190201,040000,321.2264443,321.2422338,321.2053916,321.2159180,413
DJ.A1FIN,60,20190201,050000,321.2211811,321.2474969,321.2106548,321.2369706,381
DJ.A1FIN,60,20190201,060000,321.2317074,321.2580232,321.2211811,321.2317074,409
DJ.A1FIN,60,20190201,070000,321.2369706,321.2422338,321.1738127,321.1896022,445
DJ.A1FIN,60,20190201,080000,321.1948653,321.2159180,321.1264442,321.1738127,444
DJ.A1FIN,60,20190201,090000,321.1843390,321.3527601,321.1317074,321.2632864,467
DJ.A1FIN,60,20190201,100000,321.2580232,322.9685502,321.1790758,321.5580234,577
DJ.A1FIN,60,20190201,110000,322.0632867,323.2369714,321.6843392,322.3106552,625
DJ.A1FIN,60,20190201,120000,322.2632868,322.9001292,321.9738130,322.8474976,604
DJ.A1FIN,60,20190201,130000,322.9053923,322.9159186,321.9211814,322.3106552,602
DJ.A1FIN,60,20190201,140000,322.3159184,322.6474975,322.0790762,322.3159184,572
DJ.A1FIN,60,20190201,150000,322.3369710,322.3369710,321.3948654,321.6369708,611
DJ.A1FIN,60,20190201,160000,321.5896023,322.6896028,321.2264443,322.6685501,615
DJ.A1FIN,60,20190201,170000,322.5843396,322.6422343,322.5843396,322.6264448,277
DJ.A1FIN,60,20190203,200000,322.6053922,322.6369712,322.6001290,322.6159185,387
DJ.A1FIN,60,20190203,210000,322.6211817,322.6317080,322.6001290,322.6106554,342
DJ.A1FIN,60,20190203,220000,322.6159185,322.6317080,322.6053922,322.6211817,404
DJ.A1FIN,60,20190203,230000,322.6317080,322.6369712,322.6001290,322.6106554,384
DJ.A1FIN,60,20190204,000000,322.6159185,322.6159185,322.5790764,322.5948659,344
DJ.A1FIN,60,20190204,010000,322.5896027,322.6001290,322.5790764,322.5843396,354
DJ.A1FIN,60,20190204,020000,322.5896027,322.6001290,322.5685501,322.6001290,408
DJ.A1FIN,60,20190204,030000,322.5948659,322.6106554,322.5738132,322.6106554,344
DJ.A1FIN,60,20190204,040000,322.6053922,322.6317080,322.5896027,322.6211817,385
DJ.A1FIN,60,20190204,050000,322.6159185,322.6369712,322.6001290,322.6159185,390
DJ.A1FIN,60,20190204,060000,322.6211817,322.6317080,322.6053922,322.6159185,369
DJ.A1FIN,60,20190204,070000,322.6106554,322.6159185,322.5159185,322.5422343,408
DJ.A1FIN,60,20190204,080000,322.5369711,322.5422343,322.3738132,322.3896026,468
DJ.A1FIN,60,20190204,090000,322.4001290,322.4369711,322.3685500,322.4369711,449
DJ.A1FIN,60,20190204,100000,322.4422342,322.6580238,321.8790761,321.9053919,568
DJ.A1FIN,60,20190204,110000,321.9106551,322.0211814,320.9738126,322.0106551,622
DJ.A1FIN,60,20190204,120000,321.9790762,323.0211818,321.9422340,322.9843397,588
DJ.A1FIN,60,20190204,130000,323.0211818,323.2738135,322.8001291,322.8422344,545
DJ.A1FIN,60,20190204,140000,322.8474976,323.5422347,322.8317081,323.5211820,530
DJ.A1FIN,60,20190204,150000,323.5317084,323.7685506,323.4001294,323.7001295,555
DJ.A1FIN,60,20190204,160000,323.7053926,324.3159192,323.5159189,324.3159192,575
DJ.A1FIN,60,20190204,170000,324.3211824,324.3369718,324.3001297,324.3264455,286
DJ.A1FIN,60,20190204,200000,324.3264455,324.3474982,324.3106560,324.3159192,391
DJ.A1FIN,60,20190204,210000,324.3211824,324.3317087,324.3053929,324.3211824,406
DJ.A1FIN,60,20190204,220000,324.3264455,324.3369718,324.3106560,324.3264455,389
DJ.A1FIN,60,20190204,230000,324.3369718,324.3632876,324.3106560,324.3474982,399
DJ.A1FIN,60,20190205,000000,324.3527613,324.3685508,324.3369718,324.3527613,439
DJ.A1FIN,60,20190205,010000,324.3580245,324.3685508,324.3422350,324.3474982,414
DJ.A1FIN,60,20190205,020000,324.3527613,324.3632876,324.3369718,324.3474982,416
DJ.A1FIN,60,20190205,030000,324.3527613,324.3527613,324.3159192,324.3317087,427
DJ.A1FIN,60,20190205,040000,324.3264455,324.3474982,324.3159192,324.3264455,412
DJ.A1FIN,60,20190205,050000,324.3211824,324.3632876,324.3211824,324.3422350,424
DJ.A1FIN,60,20190205,060000,324.3580245,324.3738140,324.3422350,324.3527613,401
DJ.A1FIN,60,20190205,070000,324.3580245,324.3790771,324.3159192,324.3264455,448
DJ.A1FIN,60,20190205,080000,324.3369718,324.3369718,324.1527612,324.2001297,467
DJ.A1FIN,60,20190205,090000,324.2053928,324.2264455,324.1527612,324.2001297,472
DJ.A1FIN,60,20190205,100000,324.1896034,324.4948666,323.8264453,324.0685507,561
DJ.A1FIN,60,20190205,110000,324.0422349,324.1474981,323.1106556,323.9896033,601
DJ.A1FIN,60,20190205,120000,324.0317086,324.1422349,323.1843398,323.4211820,609
DJ.A1FIN,60,20190205,130000,323.4264452,323.5369715,322.8632870,322.9527608,601
DJ.A1FIN,60,20190205,140000,322.9580239,323.5106557,322.7896028,323.4843399,572
DJ.A1FIN,60,20190205,150000,323.4790768,324.1948665,323.4790768,324.0527612,555
DJ.A1FIN,60,20190205,160000,324.0580244,324.6422351,323.9159190,324.6422351,591
DJ.A1FIN,60,20190205,170000,324.6106562,324.6685509,324.6106562,324.6632878,272
DJ.A1FIN,60,20190205,200000,324.6738141,324.6896036,324.6580246,324.6738141,442
DJ.A1FIN,60,20190205,210000,324.6790772,324.6790772,324.6211825,324.6632878,440
DJ.A1FIN,60,20190205,220000,324.6527614,324.6632878,324.6159193,324.6211825,484
DJ.A1FIN,60,20190205,230000,324.6159193,324.6317088,324.6053930,324.6264456,439
DJ.A1FIN,60,20190206,000000,324.6159193,324.6474983,324.6106562,324.6317088,470
DJ.A1FIN,60,20190206,010000,324.6211825,324.6317088,324.6053930,324.6159193,452
DJ.A1FIN,60,20190206,020000,324.6211825,324.6264456,324.5738140,324.5948667,412
DJ.A1FIN,60,20190206,030000,324.6001298,324.6001298,324.4948666,324.5001298,427
DJ.A1FIN,60,20190206,040000,324.5106561,324.5422351,324.5001298,324.5369719,382
DJ.A1FIN,60,20190206,050000,324.5211824,324.5422351,324.5053930,324.5159193,396
DJ.A1FIN,60,20190206,060000,324.5106561,324.5317088,324.5001298,324.5159193,402
DJ.A1FIN,60,20190206,070000,324.5106561,324.5211824,324.3843403,324.4053929,445
DJ.A1FIN,60,20190206,080000,324.4001298,324.4106561,324.2369718,324.2527613,488
DJ.A1FIN,60,20190206,090000,324.2422350,324.3211824,324.1843402,324.2159192,502
DJ.A1FIN,60,20190206,100000,324.2053928,324.4580245,323.5264452,323.6053926,538
DJ.A1FIN,60,20190206,110000,323.5948663,323.9527612,322.7211817,323.4474978,614
DJ.A1FIN,60,20190206,120000,323.4896031,323.5053926,322.5369711,322.9159186,611
DJ.A1FIN,60,20190206,130000,322.9001292,323.3896030,322.6738133,323.1264450,598
DJ.A1FIN,60,20190206,140000,323.1159187,323.4527610,323.0527608,323.1738135,577
DJ.A1FIN,60,20190206,150000,323.1896030,323.2001293,322.4474974,322.6317080,590
DJ.A1FIN,60,20190206,160000,322.6159185,323.2580240,322.4790764,323.0843398,598
DJ.A1FIN,60,20190206,170000,323.1001292,323.1053924,323.0422345,323.0527608,310
DJ.A1FIN,60,20190206,200000,323.0369713,323.0422345,323.0106555,323.0422345,432
DJ.A1FIN,60,20190206,210000,323.0369713,323.0422345,322.9790766,322.9843397,357
DJ.A1FIN,60,20190206,220000,322.9948660,322.9948660,322.9580239,322.9896029,354
DJ.A1FIN,60,20190206,230000,322.9790766,322.9896029,322.9632871,322.9738134,386
DJ.A1FIN,60,20190207,000000,322.9843397,322.9843397,322.9527608,322.9685502,355
DJ.A1FIN,60,20190207,010000,322.9738134,322.9738134,322.9474976,322.9685502,387
DJ.A1FIN,60,20190207,020000,322.9580239,322.9896029,322.9527608,322.9843397,328
DJ.A1FIN,60,20190207,030000,322.9790766,322.9790766,322.9369713,322.9422344,349
DJ.A1FIN,60,20190207,040000,322.9527608,322.9790766,322.9264450,322.9685502,373
DJ.A1FIN,60,20190207,050000,322.9738134,322.9948660,322.9527608,322.9948660,339
DJ.A1FIN,60,20190207,060000,322.9896029,323.0053924,322.9527608,322.9527608,349
DJ.A1FIN,60,20190207,070000,322.9685502,322.9685502,322.8527607,322.8685502,426
DJ.A1FIN,60,20190207,080000,322.8790765,323.0580240,322.8632870,322.9896029,438
DJ.A1FIN,60,20190207,090000,322.9948660,323.0053924,322.8159186,322.9422344,447
DJ.A1FIN,60,20190207,100000,322.9317081,323.0211818,321.4580233,321.7790761,578
DJ.A1FIN,60,20190207,110000,321.8369708,322.4685500,320.3001281,320.3106544,645
DJ.A1FIN,60,20190207,120000,320.2632860,320.5738124,319.2422330,319.5948647,656
DJ.A1FIN,60,20190207,130000,319.5527594,320.4738124,319.2790751,319.4632857,625
DJ.A1FIN,60,20190207,140000,319.4369699,321.1317074,319.4369699,320.6790756,616
DJ.A1FIN,60,20190207,150000,320.6264440,320.7896020,319.6474963,320.4790756,621
DJ.A1FIN,60,20190207,160000,320.4843387,321.5369707,320.3632860,321.5159181,625
DJ.A1FIN,60,20190207,170000,321.5527602,321.5685497,321.5264444,321.5422339,224
DJ.A1FIN,60,20190207,200000,321.5317076,321.5369707,321.4948654,321.5053918,433
DJ.A1FIN,60,20190207,210000,321.5159181,321.5264444,321.4896023,321.4948654,315
DJ.A1FIN,60,20190207,220000,321.5001286,321.5159181,321.4843391,321.5053918,265
DJ.A1FIN,60,20190207,230000,321.5159181,321.5159181,321.4896023,321.5001286,266
DJ.A1FIN,60,20190208,000000,321.5053918,321.5211812,321.4948654,321.5106549,300
DJ.A1FIN,60,20190208,010000,321.5053918,321.5159181,321.4896023,321.5106549,431
DJ.A1FIN,60,20190208,020000,321.5053918,321.5159181,321.4896023,321.4948654,438
DJ.A1FIN,60,20190208,030000,321.5053918,321.5264444,321.4896023,321.5211812,432
DJ.A1FIN,60,20190208,040000,321.5106549,321.5422339,321.5001286,321.5264444,440
DJ.A1FIN,60,20190208,050000,321.5159181,321.5317076,321.5053918,321.5211812,463
DJ.A1FIN,60,20190208,060000,321.5159181,321.5317076,321.5001286,321.5159181,443
DJ.A1FIN,60,20190208,070000,321.5211812,321.5685497,321.4790760,321.4896023,293
DJ.A1FIN,60,20190208,080000,321.5001286,321.6896024,321.4580233,321.6685497,358
DJ.A1FIN,60,20190208,090000,321.6738129,321.9211814,321.6527602,321.8474972,414
DJ.A1FIN,60,20190208,100000,321.8580235,321.8948656,319.8369700,319.8738122,564
DJ.A1FIN,60,20190208,110000,319.7211805,319.9474964,317.7106534,317.7106534,633
DJ.A1FIN,60,20190208,120000,317.7159166,318.9317065,317.3843375,318.9106539,639
DJ.A1FIN,60,20190208,130000,318.9264434,319.6106542,318.6685485,319.4053909,605
DJ.A1FIN,60,20190208,140000,319.4106541,319.6896016,319.3264435,319.6159173,576
DJ.A1FIN,60,20190208,150000,319.6264436,320.3211808,319.4632857,319.9896017,575
DJ.A1FIN,60,20190208,160000,319.9632859,320.7685494,319.7948648,320.7685494,579
DJ.A1FIN,60,20190208,170000,320.7896020,320.8001283,320.7580230,320.7843388,308
DJ.A1FIN,60,20190210,200000,320.7580230,320.7685494,320.7317072,320.7527599,397
DJ.A1FIN,60,20190210,210000,320.7422336,320.7580230,320.7106546,320.7317072,366
DJ.A1FIN,60,20190210,220000,320.7264441,320.7369704,320.7053914,320.7211809,406
DJ.A1FIN,60,20190210,230000,320.7264441,320.7422336,320.7053914,320.7211809,424
DJ.A1FIN,60,20190211,000000,320.7317072,320.7317072,320.6896020,320.7159178,330
DJ.A1FIN,60,20190211,010000,320.7106546,320.7211809,320.6896020,320.7159178,392
DJ.A1FIN,60,20190211,020000,320.7211809,320.7580230,320.7001283,320.7422336,361
DJ.A1FIN,60,20190211,030000,320.7527599,320.7527599,320.7106546,320.7317072,353
DJ.A1FIN,60,20190211,040000,320.7264441,320.7580230,320.7053914,320.7422336,357
DJ.A1FIN,60,20190211,050000,320.7369704,320.7738125,320.7317072,320.7527599,412
DJ.A1FIN,60,20190211,060000,320.7580230,320.7632862,320.7317072,320.7422336,420
DJ.A1FIN,60,20190211,070000,320.7474967,320.7790757,320.7106546,320.7580230,443
DJ.A1FIN,60,20190211,080000,320.7685494,320.7685494,320.6211809,320.6896020,507
DJ.A1FIN,60,20190211,090000,320.7001283,320.7474967,320.6159177,320.7264441,501
DJ.A1FIN,60,20190211,100000,320.7317072,321.7896024,320.6369704,321.0843390,574
DJ.A1FIN,60,20190211,110000,321.0001284,321.4685496,320.7264441,320.8001283,626
DJ.A1FIN,60,20190211,120000,320.8264441,321.0896021,320.2790755,320.4896019,618
DJ.A1FIN,60,20190211,130000,320.5211808,320.9369705,320.2738123,320.9053915,599
DJ.A1FIN,60,20190211,140000,320.8896020,321.0580232,320.2474965,320.6317072,573
DJ.A1FIN,60,20190211,150000,320.5948651,320.7001283,320.2948650,320.5527598,562
DJ.A1FIN,60,20190211,160000,320.5580230,321.4159180,320.5264440,321.1001284,596
DJ.A1FIN,60,20190211,170000,321.0685495,321.1159179,321.0685495,321.0948653,287
DJ.A1FIN,60,20190211,200000,321.1053916,321.1106548,321.0790758,321.0843390,437
DJ.A1FIN,60,20190211,210000,321.0948653,321.1159179,321.0632863,321.1106548,456
DJ.A1FIN,60,20190211,220000,321.1159179,321.1369706,321.0843390,321.1317074,408
DJ.A1FIN,60,20190211,230000,321.1369706,321.1422337,321.1159179,321.1422337,438
DJ.A1FIN,60,20190212,000000,321.1369706,321.1422337,321.1211811,321.1317074,415
DJ.A1FIN,60,20190212,010000,321.1264442,321.1369706,321.1053916,321.1317074,441
DJ.A1FIN,60,20190212,020000,321.1264442,321.1527600,321.1106548,321.1422337,411
DJ.A1FIN,60,20190212,030000,321.1474969,321.1632864,321.1317074,321.1580232,394
DJ.A1FIN,60,20190212,040000,321.1632864,321.1685495,321.1211811,321.1422337,436
DJ.A1FIN,60,20190212,050000,321.1474969,321.1685495,321.1264442,321.1527600,470
DJ.A1FIN,60,20190212,060000,321.1580232,321.1896022,321.1422337,321.1790758,418
DJ.A1FIN,60,20190212,070000,321.1843390,321.2580232,321.1790758,321.2474969,465
DJ.A1FIN,60,20190212,080000,321.2527601,321.4474970,321.2369706,321.4053917,482
DJ.A1FIN,60,20190212,090000,321.4159180,321.4843391,321.3685496,321.4369707,478
DJ.A1FIN,60,20190212,100000,321.4317075,324.5580246,321.3948654,324.2948666,542
DJ.A1FIN,60,20190212,110000,324.3317087,324.4843403,323.4211820,324.2422350,632
DJ.A1FIN,60,20190212,120000,324.2685508,325.0474984,324.2422350,324.9738142,606
DJ.A1FIN,60,20190212,130000,324.9896037,325.0896037,324.4053929,324.6264456,594
DJ.A1FIN,60,20190212,140000,324.6106562,325.2896038,324.5422351,325.2001301,581
DJ.A1FIN,60,20190212,150000,325.1948669,325.1948669,324.7580246,324.9685510,572
DJ.A1FIN,60,20190212,160000,324.9790774,325.1896038,324.3422350,324.6106562,603
DJ.A1FIN,60,20190212,170000,324.5317088,324.5790772,324.5264456,324.5685509,299
DJ.A1FIN,60,20190212,200000,324.5843404,324.6001298,324.5685509,324.5843404,415
DJ.A1FIN,60,20190212,210000,324.5896035,324.6474983,324.5896035,324.6369720,397
DJ.A1FIN,60,20190212,220000,324.6422351,324.6527614,324.6211825,324.6317088,389
DJ.A1FIN,60,20190212,230000,324.6369720,324.6738141,324.6211825,324.6738141,452
DJ.A1FIN,60,20190213,000000,324.6632878,324.6685509,324.6211825,324.6474983,438
DJ.A1FIN,60,20190213,010000,324.6422351,324.6527614,324.6264456,324.6474983,400
DJ.A1FIN,60,20190213,020000,324.6422351,324.6527614,324.6211825,324.6369720,408
DJ.A1FIN,60,20190213,030000,324.6317088,324.6422351,324.5948667,324.6211825,443
DJ.A1FIN,60,20190213,040000,324.6106562,324.6159193,324.5790772,324.5843404,366
DJ.A1FIN,60,20190213,050000,324.5948667,324.6106562,324.5790772,324.5896035,294
DJ.A1FIN,60,20190213,060000,324.6001298,324.6001298,324.5685509,324.5685509,262
DJ.A1FIN,60,20190213,070000,324.5738140,324.5738140,324.5001298,324.5632877,305
DJ.A1FIN,60,20190213,080000,324.5580246,324.5843404,324.4632877,324.4896035,376
DJ.A1FIN,60,20190213,090000,324.4948666,324.5053930,324.3264455,324.4001298,434
DJ.A1FIN,60,20190213,100000,324.3948666,327.0106571,324.3580245,326.3053937,579
DJ.A1FIN,60,20190213,110000,326.3106568,326.5422359,325.9159198,326.1053936,626
DJ.A1FIN,60,20190213,120000,326.1632884,326.3896042,325.0264458,325.4317091,603
DJ.A1FIN,60,20190213,130000,325.4369723,325.5580250,325.0211826,325.3264459,571
DJ.A1FIN,60,20190213,140000,325.3106564,325.6211829,325.1159195,325.2053932,575
DJ.A1FIN,60,20190213,150000,325.2159196,325.5474986,325.1001300,325.4053933,561
DJ.A1FIN,60,20190213,160000,325.4001302,325.8632882,324.9738142,324.9738142,575
DJ.A1FIN,60,20190213,170000,324.8790773,325.0369721,324.8790773,325.0264458,284
DJ.A1FIN,60,20190213,200000,325.0159195,325.0369721,324.9896037,325.0317090,468
DJ.A1FIN,60,20190213,210000,325.0264458,325.0527616,325.0053932,325.0422353,431
DJ.A1FIN,60,20190213,220000,325.0317090,325.0527616,325.0211826,325.0317090,436
DJ.A1FIN,60,20190213,230000,325.0369721,325.0685511,325.0264458,325.0685511,441
DJ.A1FIN,60,20190214,000000,325.0738142,325.0738142,325.0474984,325.0632879,392
DJ.A1FIN,60,20190214,010000,325.0685511,325.0896037,325.0527616,325.0843406,406
DJ.A1FIN,60,20190214,020000,325.0685511,325.0896037,325.0474984,325.0843406,429
DJ.A1FIN,60,20190214,030000,325.0896037,325.1001300,325.0632879,325.0790774,432
DJ.A1FIN,60,20190214,040000,325.0896037,325.0896037,325.0106563,325.0159195,448
DJ.A1FIN,60,20190214,050000,325.0106563,325.0369721,325.0001300,325.0159195,441
DJ.A1FIN,60,20190214,060000,325.0211826,325.0369721,324.9790774,325.0053932,476
DJ.A1FIN,60,20190214,070000,324.9948668,325.0422353,324.9790774,324.9896037,464
DJ.A1FIN,60,20190214,080000,324.9948668,325.0527616,324.8685510,324.8843405,479
DJ.A1FIN,60,20190214,090000,324.8790773,324.9159194,324.7369720,324.7474983,474
DJ.A1FIN,60,20190214,100000,324.7422352,324.7474983,321.1317074,321.8106550,575
DJ.A1FIN,60,20190214,110000,321.7422340,322.8317081,321.4896023,322.0317078,639
DJ.A1FIN,60,20190214,120000,322.0580236,322.7685502,321.5527602,322.7422344,614
DJ.A1FIN,60,20190214,130000,322.7896028,323.9159190,322.6422343,323.5896031,610
DJ.A1FIN,60,20190214,140000,323.6159189,323.9527612,323.3738136,323.7790769,602
DJ.A1FIN,60,20190214,150000,323.7843400,324.3948666,323.6211821,324.0106559,604
DJ.A1FIN,60,20190214,160000,324.0211822,324.8738142,323.2106556,323.2106556,615
DJ.A1FIN,60,20190214,170000,323.2211819,323.2474977,323.2211819,323.2317082,306
DJ.A1FIN,60,20190214,200000,323.2159188,323.2317082,323.1948661,323.2106556,436
DJ.A1FIN,60,20190214,210000,323.2159188,323.2317082,323.1843398,323.2053924,413
DJ.A1FIN,60,20190214,220000,323.2106556,323.2159188,323.1790766,323.2053924,420
DJ.A1FIN,60,20190214,230000,323.2001293,323.2159188,323.1843398,323.2053924,415
DJ.A1FIN,60,20190215,000000,323.2159188,323.2211819,323.1948661,323.2159188,391
DJ.A1FIN,60,20190215,010000,323.2106556,323.2159188,323.1896030,323.2053924,396
DJ.A1FIN,60,20190215,020000,323.2159188,323.2317082,323.2001293,323.2211819,452
DJ.A1FIN,60,20190215,030000,323.2264451,323.2317082,323.1790766,323.2001293,423
DJ.A1FIN,60,20190215,040000,323.1948661,323.2211819,323.1790766,323.2001293,409
DJ.A1FIN,60,20190215,050000,323.2053924,323.2685504,323.1843398,323.2685504,461
DJ.A1FIN,60,20190215,060000,323.2580240,323.2738135,323.2317082,323.2474977,446
DJ.A1FIN,60,20190215,070000,323.2527609,323.3106556,323.2264451,323.2474977,455
DJ.A1FIN,60,20190215,080000,323.2580240,323.3264451,323.1527608,323.2580240,498
DJ.A1FIN,60,20190215,090000,323.2632872,323.2948662,323.1106556,323.1843398,495
DJ.A1FIN,60,20190215,100000,323.1948661,327.1948677,323.1843398,326.6527622,571
DJ.A1FIN,60,20190215,110000,326.6317096,327.2474993,326.1632884,326.9948676,629
DJ.A1FIN,60,20190215,120000,327.0369729,327.6790784,326.8896044,327.6422363,624
DJ.A1FIN,60,20190215,130000,327.6580258,327.8843417,327.5001310,327.6001310,593
DJ.A1FIN,60,20190215,140000,327.5948679,327.7106574,327.0896045,327.4001310,593
DJ.A1FIN,60,20190215,150000,327.4106573,327.8159206,327.4106573,327.7422364,571
DJ.A1FIN,60,20190215,160000,327.7053942,328.0896049,327.1422361,328.0896049,587
DJ.A1FIN,60,20190215,170000,328.0843418,328.1001312,328.0580260,328.0790786,312
DJ.A1FIN,60,20190217,200000,328.0896049,328.1159207,328.0790786,328.0948681,360
DJ.A1FIN,60,20190217,210000,328.1106576,328.1317102,328.0948681,328.1211839,386
DJ.A1FIN,60,20190217,220000,328.1106576,328.1369734,328.1001312,328.1159207,375
DJ.A1FIN,60,20190217,230000,328.1211839,328.1317102,328.1053944,328.1106576,404
DJ.A1FIN,60,20190218,000000,328.1211839,328.1264470,328.0948681,328.1053944,419
DJ.A1FIN,60,20190218,010000,328.1106576,328.1211839,328.0948681,328.1106576,387
DJ.A1FIN,60,20190218,020000,328.1053944,328.1211839,328.0948681,328.1106576,420
DJ.A1FIN,60,20190218,030000,328.1159207,328.1264470,328.0948681,328.1106576,411
DJ.A1FIN,60,20190218,040000,328.1159207,328.1317102,328.0896049,328.1264470,361
DJ.A1FIN,60,20190218,050000,328.1159207,328.1317102,328.0843418,328.0896049,422
DJ.A1FIN,60,20190218,060000,328.0948681,328.1159207,328.0843418,328.1001312,376
DJ.A1FIN,60,20190218,070000,328.1106576,328.1159207,328.0790786,328.1053944,404
DJ.A1FIN,60,20190218,080000,328.1001312,328.1106576,328.0369733,328.0632891,401
DJ.A1FIN,60,20190218,090000,328.0685523,328.0738154,327.9264470,327.9474996,432
DJ.A1FIN,60,20190218,100000,327.9422364,327.9738154,327.9211838,327.9527628,461
DJ.A1FIN,60,20190218,110000,327.9474996,327.9474996,327.8580259,327.8843417,423
DJ.A1FIN,60,20190218,120000,327.8738154,327.9159206,327.8632890,327.8896048,404
DJ.A1FIN,60,20190218,130000,327.8843417,327.8948680,327.8422364,327.8843417,439
DJ.A1FIN,60,20190218,140000,327.8948680,327.9422364,327.8738154,327.9264470,462
DJ.A1FIN,60,20190218,150000,327.9317101,327.9632891,327.8632890,327.9211838,456
DJ.A1FIN,60,20190218,160000,327.9264470,327.9264470,327.8369732,327.8580259,442
DJ.A1FIN,60,20190218,170000,327.8685522,327.8843417,327.8422364,327.8632890,277
DJ.A1FIN,60,20190218,200000,327.8632890,327.8790785,327.8159206,327.8317101,402
DJ.A1FIN,60,20190218,210000,327.8264469,327.8474996,327.8159206,327.8369732,365
DJ.A1FIN,60,20190218,220000,327.8422364,327.8422364,327.8106574,327.8317101,413
DJ.A1FIN,60,20190218,230000,327.8264469,327.8369732,327.7896048,327.8053943,398
DJ.A1FIN,60,20190219,000000,327.8001311,327.8264469,327.7896048,327.8211838,411
DJ.A1FIN,60,20190219,010000,327.8106574,327.8264469,327.8001311,327.8159206,437
DJ.A1FIN,60,20190219,020000,327.8211838,327.8211838,327.7948680,327.8211838,390
DJ.A1FIN,60,20190219,030000,327.8159206,327.8369732,327.7948680,327.8106574,375
DJ.A1FIN,60,20190219,040000,327.8159206,327.8422364,327.8001311,327.8264469,388
DJ.A1FIN,60,20190219,050000,327.8317101,327.8369732,327.7948680,327.8159206,311
DJ.A1FIN,60,20190219,060000,327.8211838,327.8422364,327.7948680,327.8369732,367
DJ.A1FIN,60,20190219,070000,327.8264469,327.8422364,327.7896048,327.8264469,332
